x1	x2	x3	x4	y
3.33333333333333	8.78787878787879	A	-2.12121212121212	77.0769350586171
-0.707070707070708	8.38383838383838	B	-9.7979797979798	53.5264409366945
-1.51515151515152	-4.34343434343434	C	0.707070707070708	58.4902730190696
2.52525252525252	7.17171717171717	D	8.78787878787879	117.443420390155
-2.72727272727273	-7.77777777777778	A	9.5959595959596	111.317388208465
-6.16161616161616	-8.78787878787879	B	4.14141414141414	69.6686404556676
4.14141414141414	-8.58585858585859	C	1.51515151515152	99.7200692661968
7.97979797979798	-1.31313131313131	D	8.58585858585858	79.1791735270123
-9.7979797979798	-8.18181818181818	A	-8.58585858585859	69.8081701237253
-2.92929292929293	-5.95959595959596	B	5.75757575757576	16.598365296566
-9.3939393939394	1.31313131313131	C	-7.97979797979798	34.6803994511186
-5.75757575757576	-3.93939393939394	D	6.96969696969697	67.165731046626
1.51515151515152	3.73737373737374	A	3.33333333333333	29.5283167690042
5.35353535353535	0.707070707070708	B	-5.95959595959596	-8.97793843964845
6.76767676767677	1.91919191919192	C	-4.74747474747475	66.846937833083
5.15151515151515	3.93939393939394	D	8.38383838383838	82.5180540646707
-0.101010101010100	5.75757575757576	A	-7.57575757575758	45.7661073740826
7.37373737373737	-8.38383838383838	B	3.93939393939394	64.4015708255286
-6.56565656565657	-2.72727272727273	C	0.505050505050505	37.8523925298414
-6.96969696969697	-0.101010101010100	D	0.303030303030303	39.9945302683065
3.13131313131313	1.11111111111111	A	-0.707070707070708	8.50332302017883
3.93939393939394	-2.12121212121212	B	2.52525252525252	-5.23562666443308
1.71717171717172	-2.92929292929293	C	7.37373737373737	52.9062478389546
-3.93939393939394	2.92929292929293	D	1.31313131313131	63.9358649521676
-4.74747474747475	-9.7979797979798	A	3.13131313131313	102.567773100626
4.34343434343434	6.96969696969697	B	-1.51515151515152	41.6811060684748
-8.78787878787879	5.35353535353535	C	2.12121212121212	63.4556307873575
5.75757575757576	8.18181818181818	D	7.17171717171717	121.128383711294
7.77777777777778	-5.75757575757576	A	-3.33333333333333	49.7913128170209
-6.36363636363636	7.57575757575757	B	8.18181818181818	54.4271838036871
6.56565656565656	0.909090909090908	C	6.36363636363636	44.3733043060835
7.17171717171717	9.7979797979798	D	-5.75757575757576	155.042147495119
0.909090909090908	-0.505050505050505	A	0.909090909090908	12.7430810910606
1.91919191919192	4.74747474747475	B	9.7979797979798	70.0097603967891
-3.13131313131313	-3.33333333333333	C	-1.91919191919192	34.481182697033
-8.38383838383838	1.51515151515152	D	7.97979797979798	50.1002484989387
-4.54545454545455	9.3939393939394	A	1.91919191919192	98.6748665504765
-1.11111111111111	2.12121212121212	B	-6.36363636363636	-2.71220499619159
